anime_id;name;genre;type;episodes;rating;members
1094;One Piece: Umi no Heso no Daibouken-hen;Action, Adventure, Comedy, Fantasy, Shounen, Super Power;Special;1;7.44;19649
3588;Soul Eater;Action, Adventure, Comedy, Fantasy, Shounen, Supernatural;TV;51;8.08;580184
1710;Rockman.EXE;Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen;TV;56;7.06;19212
2108;Rockman.EXE Axess;Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen;TV;51;7.29;9025
31233;Lu Shidai;Action, Adventure, Comedy, Game, Parody;ONA;14;7.11;1762
32543;Lu Shidai 2nd Season;Action, Adventure, Comedy, Game, Parody;ONA;13;7.31;740
1231;Saber Marionette J to X;Action, Adventure, Comedy, Harem, Mecha, Sci-Fi;TV;26;7.39;8862
2851;Ninku (Movie);Action, Adventure, Comedy, Historical, Martial Arts, Shounen;Movie;1;6.22;887
10334;Rurouni Kenshin Recap;Action, Adventure, Comedy, Historical, Romance, Samurai;Special;1;7.46;4527
45;Rurouni Kenshin: Meiji Kenkaku Romantan;Action, Adventure, Comedy, Historical, Romance, Samurai;TV;94;8.43;218928
205;Samurai Champloo;Action, Adventure, Comedy, Historical, Samurai, Shounen;TV;26;8.50;390076
22065;The Adventures of T-Rex;Action, Adventure, Comedy, Kids;TV;52;5.90;84
2820;Time Travel Tondekeman!;Action, Adventure, Comedy, Kids;TV;39;7.49;957
3114;Chiisana Kyojin Microman;Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power;TV;52;6.53;411
23067;Tenkai Knights;Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power;TV;52;6.82;1249
4051;Net Ghost Pipopa;Action, Adventure, Comedy, Kids, Sci-Fi, Shounen;TV;51;7.09;913
5287;Ippatsu Kanta-kun;Action, Adventure, Comedy, Kids, Sports;TV;53;6.25;310
3923;Kamen Rider Den-O: Imagin Anime;Action, Adventure, Comedy, Kids, Super Power;OVA;10;6.78;699
6297;Kamen Rider Den-O: Imagin Anime 2;Action, Adventure, Comedy, Kids, Super Power;OVA;12;6.88;472
10202;Kamen Rider Den-O: Imagin Anime 3;Action, Adventure, Comedy, Kids, Super Power;OVA;12;6.58;350
2473;Ginga Ojousama Densetsu Yuna: Kanashimi no Siren;Action, Adventure, Comedy, Magic, Mecha, Sci-Fi;OVA;2;6.24;1748
1853;Cutey Honey F;Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo;TV;39;6.72;3495
599;Yuugen Kaisha;Action, Adventure, Comedy, Magic, Super Power, Supernatural;OVA;4;6.57;2370
3806;Sasuga no Sarutobi;Action, Adventure, Comedy, Martial Arts, Romance, Sports;TV;69;6.73;483
16345;Ninku: Knife no Bohyou;Action, Adventure, Comedy, Martial Arts, Shounen;Special;1;6.13;280
4427;Tatakae!! Ramenman;Action, Adventure, Comedy, Martial Arts, Shounen;TV;35;6.66;431
961;Virtua Fighter;Action, Adventure, Comedy, Martial Arts, Shounen;TV;35;7.13;3875
1010;Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou;Action, Adventure, Comedy, Martial Arts, Shounen, Supernatural;Movie;1;7.50;9597
3432;Chou Mashin Eiyuuden Wataru;Action, Adventure, Comedy, Mecha;TV;51;7.16;615
10852;Game Tengoku OVA;Action, Adventure, Comedy, Mecha;OVA;1;4.96;115
712;Zoids Genesis;Action, Adventure, Comedy, Mecha, Military;TV;50;7.38;9559
1249;Zone of the Enders: Dolores, I;Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space;TV;26;7.04;6753
8853;Chouriki Robo Galatt;Action, Adventure, Comedy, Mecha, Sci-Fi;TV;25;6.62;168
4504;Kinkyuu Hasshin Saver Kids;Action, Adventure, Comedy, Mecha, Sci-Fi;TV;50;6.64;225
2001;Tengen Toppa Gurren Lagann;Action, Adventure, Comedy, Mecha, Sci-Fi;TV;27;8.78;562962
3352;Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!;Action, Adventure, Comedy, Mecha, Sci-Fi;Special;1;7.47;24618
10622;Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!;Action, Adventure, Comedy, Mecha, Sci-Fi;OVA;1;6.95;17209
5475;Time Bokan 2000: Kaitou Kiramekiman;Action, Adventure, Comedy, Mecha, Sci-Fi;TV;26;6.35;305
763;Zoids;Action, Adventure, Comedy, Mecha, Sci-Fi;TV;67;7.48;27614
375;Bannou Bunka Neko-Musume (1998);Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen;TV;12;6.69;4038
3232;Bannou Bunka Neko-Musume Specials;Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen;Special;2;6.72;950
1194;Coyote Ragtime Show;Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen;TV;12;6.74;13036
212;Project A-Ko;Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power;Movie;1;7.02;7846
6889;Time Bokan Series: Zenderman;Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power;TV;52;6.22;298
11299;Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!;Action, Adventure, Comedy, Mecha, Shounen, Space;Special;1;7.15;683
2465;Idol Bouei-tai Hummingbird;Action, Adventure, Comedy, Military, Music, Shounen;OVA;4;6.07;825
854;Soul Link;Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space;TV;12;6.26;14641
10194;Badaui Jeonseol Jangbogo;Action, Adventure, Comedy, Mystery;TV;26;6.35;371
301;Cinderella Boy;Action, Adventure, Comedy, Mystery;TV;13;6.38;3246
222;Mezzo DSA;Action, Adventure, Comedy, Mystery, Sci-Fi;TV;13;6.78;11750
751;Bomberman Jetters;Action, Adventure, Comedy, Mystery, Sci-Fi, Shounen;TV;52;7.16;1876
6115;Lupin III vs. Detective Conan;Action, Adventure, Comedy, Mystery, Shounen;Special;1;7.89;15220
1421;Lupin III: Hemingway Paper no Nazo;Action, Adventure, Comedy, Mystery, Shounen;Special;1;7.11;2819
1437;Lupin III: Honoo no Kioku - Tokyo Crisis;Action, Adventure, Comedy, Mystery, Shounen;Special;1;7.34;3138
1435;Lupin III: Lupin vs. Fukusei-ningen;Action, Adventure, Comedy, Mystery, Shounen;Movie;1;7.09;4969
15783;Lupin III: Touhou Kenbunroku - Another Page;Action, Adventure, Comedy, Mystery, Shounen;Special;1;7.01;1773
1439;Lupin III: Walther P-38;Action, Adventure, Comedy, Mystery, Shounen;Special;1;7.47;3134
1837;Dokkoida;Action, Adventure, Comedy, Parody, Sci-Fi, Shounen;TV;12;6.98;3462
6312;Taiho Shichau zo: Full Throttle Special;Action, Adventure, Comedy, Police;Special;1;7.17;1536
1794;Dirty Pair no Ooshoubu: Nolandia no Nazo;Action, Adventure, Comedy, Police, Sci-Fi;OVA;1;6.65;2045
1795;Dirty Pair: Bouryaku no 005-bin;Action, Adventure, Comedy, Police, Sci-Fi;OVA;1;6.96;1915
1803;Dirty Pair: Lovely Angels yori Ai wo Komete;Action, Adventure, Comedy, Police, Sci-Fi;OVA;2;7.16;2038
1295;A-Ko The Versus;Action, Adventure, Comedy, Romance, Sci-Fi, Super Power;OVA;2;6.49;2457
3036;Tobe! Isami;Action, Adventure, Comedy, Romance, Shounen;TV;50;7.43;854
2780;Kyoufu no Bio Ningen Saishuu Kyoushi;Action, Adventure, Comedy, School, Supernatural;OVA;1;5.72;1628
2607;Birth;Action, Adventure, Comedy, Sci-Fi;OVA;1;6.04;2129
20945;Iron Kid;Action, Adventure, Comedy, Sci-Fi;TV;26;7.03;908
8553;Time Bokan Series: Time Patroltai Otasukeman;Action, Adventure, Comedy, Sci-Fi;TV;53;6.51;341
4088;Wonder 3;Action, Adventure, Comedy, Sci-Fi;TV;52;6.73;260
30767;Wonder 3 Pilot;Action, Adventure, Comedy, Sci-Fi;Special;1;6.36;63
2422;Kenritsu Chikyuu Boueigun;Action, Adventure, Comedy, Sci-Fi, Shounen;OVA;1;6.41;939
288;Bakuten Shoot Beyblade;Action, Adventure, Comedy, Sci-Fi, Shounen, Sports;TV;51;6.81;49467
1669;Bakuten Shoot Beyblade 2002;Action, Adventure, Comedy, Sci-Fi, Shounen, Sports;TV;51;6.77;27959
1668;Bakuten Shoot Beyblade G Revolution;Action, Adventure, Comedy, Sci-Fi, Shounen, Sports;TV;52;7.02;22429
1670;Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi;Action, Adventure, Comedy, Sci-Fi, Shounen, Sports;Movie;1;6.71;5334
400;Seihou Bukyou Outlaw Star;Action, Adventure, Comedy, Sci-Fi, Space;TV;24;7.98;78600
1059;Mutant Turtles: Choujin Densetsu-hen;Action, Adventure, Comedy, Sci-Fi, Super Power;OVA;2;5.45;1660
1482;D.Gray-man;Action, Adventure, Comedy, Shounen;TV;103;8.20;334399
1685;Duel Masters;Action, Adventure, Comedy, Shounen;TV;26;5.92;13012
4443;Duel Masters Charge;Action, Adventure, Comedy, Shounen;TV;52;6.37;2827
10527;Duel Masters Cross;Action, Adventure, Comedy, Shounen;TV;100;6.72;1062
10528;Duel Masters Cross Shock;Action, Adventure, Comedy, Shounen;TV;50;6.50;920
6062;Duel Masters Movie 2: Lunatic God Saga;Action, Adventure, Comedy, Shounen;Movie;1;6.39;522
10524;Duel Masters Victory;Action, Adventure, Comedy, Shounen;TV;52;6.37;574
21997;Duel Masters Victory V;Action, Adventure, Comedy, Shounen;TV;51;6.35;363
21999;Duel Masters Victory V3;Action, Adventure, Comedy, Shounen;TV;51;6.22;364
23409;Duel Masters VS;Action, Adventure, Comedy, Shounen;TV;49;6.27;374
29687;Duel Masters VSR;Action, Adventure, Comedy, Shounen;TV;51;5.19;486
32926;Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken;Action, Adventure, Comedy, Shounen;Movie;1;4.25;108
1412;Lupin III;Action, Adventure, Comedy, Shounen;TV;23;7.76;34373
27947;Lupin III (2015);Action, Adventure, Comedy, Shounen;TV;24;7.97;16938
33074;Lupin III (2015) Specials;Action, Adventure, Comedy, Shounen;Special;2;7.34;1353
32321;Lupin III (2015): Italian Game;Action, Adventure, Comedy, Shounen;Special;1;6.79;993
1422;Lupin III: $1 Money Wars;Action, Adventure, Comedy, Shounen;Special;1;7.33;2950
1413;Lupin III: Alcatraz Connection;Action, Adventure, Comedy, Shounen;Special;1;7.29;3242
1433;Lupin III: Babylon no Ougon Densetsu;Action, Adventure, Comedy, Shounen;Movie;1;6.82;3251
1415;Lupin III: Bye Bye Liberty - Kiki Ippatsu!;Action, Adventure, Comedy, Shounen;Special;1;7.03;3235
11777;Lupin III: Chi no Kokuin - Eien no Mermaid;Action, Adventure, Comedy, Shounen;Special;1;7.35;3069
1416;Lupin III: Dead or Alive;Action, Adventure, Comedy, Shounen;Movie;1;7.32;4296
1432;Lupin III: Fuuma Ichizoku no Inbou;Action, Adventure, Comedy, Shounen;Movie;1;7.38;4018
1434;Lupin III: Harimao no Zaihou wo Oe!!;Action, Adventure, Comedy, Shounen;Special;1;7.16;3057
3019;Lupin III: Kiri no Elusive;Action, Adventure, Comedy, Shounen;Special;1;7.06;2693
1419;Lupin III: Kutabare! Nostradamus;Action, Adventure, Comedy, Shounen;Movie;1;7.48;4383
1438;Lupin III: Lupin Ansatsu Shirei;Action, Adventure, Comedy, Shounen;Special;1;7.08;3006
1417;Lupin III: Moeyo Zantetsuken!;Action, Adventure, Comedy, Shounen;Special;1;7.25;3456
1423;Lupin III: Napoleon no Jisho wo Ubae;Action, Adventure, Comedy, Shounen;Special;1;6.97;2507
1429;Lupin III: Nusumareta Lupin;Action, Adventure, Comedy, Shounen;Special;1;7.31;2694
1425;Lupin III: Part II;Action, Adventure, Comedy, Shounen;TV;155;7.93;10873
1426;Lupin III: Part III;Action, Adventure, Comedy, Shounen;TV;50;7.50;6883
20141;Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi;Action, Adventure, Comedy, Shounen;Special;1;7.11;2083
1420;Lupin III: Russia yori Ai wo Komete;Action, Adventure, Comedy, Shounen;Special;1;6.93;2863
4851;Lupin III: Seven Days Rhapsody;Action, Adventure, Comedy, Shounen;Special;1;7.20;2482
1414;Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori;Action, Adventure, Comedy, Shounen;Special;1;7.28;3183
1436;Lupin III: Twilight Gemini no Himitsu;Action, Adventure, Comedy, Shounen;Special;1;7.17;3493
7367;Naruto: The Cross Roads;Action, Adventure, Comedy, Shounen;Special;1;6.95;22131
10074;Toriko 3D: Kaimaku Gourmet Adventure!!;Action, Adventure, Comedy, Shounen;Movie;1;6.83;4204
594;Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!;Action, Adventure, Comedy, Shounen, Super Power;Special;1;6.83;52264
11787;Toriko: Barbarian Ivy wo Hokaku Seyo!;Action, Adventure, Comedy, Shounen, Super Power;Special;1;6.85;1628
6941;Toriko: Jump Super Anime Tour 2009 Special;Action, Adventure, Comedy, Shounen, Super Power;Special;1;7.13;4650
2126;Yuu☆Yuu☆Hakusho: Eizou Hakusho II;Action, Adventure, Comedy, Shounen, Supernatural;OVA;4;7.50;6166
32681;Uchuu Patrol Luluco;Action, Adventure, Comedy, Space;TV;13;7.70;50236
1806;Master Mosquiton 99;Action, Adventure, Comedy, Supernatural, Vampire;TV;26;6.71;2320
5157;Alexander Senki Movie;Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural;Movie;1;6.12;1258
33;Berserk;Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural;TV;25;8.40;226430
32379;Berserk (2016);Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural;TV;12;6.81;90817
12113;Berserk: Ougon Jidai-hen II - Doldrey Kouryaku;Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural;Movie;1;8.09;66721
12115;Berserk: Ougon Jidai-hen III - Kourin;Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural;Movie;1;8.33;65594
1107;Youjuu Toshi;Action, Adventure, Demons, Drama, Horror, Super Power;Movie;1;6.52;13480
4067;Shin Megami Tensei Devil Children;Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural;TV;50;6.63;1110
1225;3x3 Eyes Seima Densetsu;Action, Adventure, Demons, Fantasy, Horror, Romance;OVA;3;7.13;8892
3178;Hengen Taima Yakou Karura Mau! Nara Onryou Emaki;Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural;Movie;1;6.19;506
2776;Generation of Chaos;Action, Adventure, Demons, Fantasy, Magic;OVA;1;3.98;1010
21843;Shingeki no Bahamut: Genesis;Action, Adventure, Demons, Fantasy, Magic, Supernatural;TV;12;7.77;143701
28447;Shingeki no Bahamut: Genesis Recap;Action, Adventure, Demons, Fantasy, Magic, Supernatural;Special;1;6.21;6785
10218;Berserk: Ougon Jidai-hen I - Haou no Tamago;Action, Adventure, Demons, Fantasy, Military, Seinen, Supernatural;Movie;1;7.91;77103
1253;Saint Seiya: Meiou Hades Meikai-hen;Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power;OVA;12;7.97;21240
18313;Dokkaebi Gamtu;Action, Adventure, Demons, Fantasy, Shounen;Movie;1;3.58;79
1818;Claymore;Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural;TV;26;7.92;316853
9539;Cardfight!! Vanguard;Action, Adventure, Demons, Game, Shounen;TV;65;7.25;24821
23991;Cardfight!! Vanguard Movie: Neon Messiah;Action, Adventure, Demons, Game, Shounen;Movie;1;7.14;2336
13145;Cardfight!! Vanguard: Asia Circuit-hen;Action, Adventure, Demons, Game, Shounen;TV;39;7.06;11031
21729;Cardfight!! Vanguard: Legion Mate-hen;Action, Adventure, Demons, Game, Shounen;TV;33;7.08;5900
15611;Cardfight!! Vanguard: Link Joker-hen;Action, Adventure, Demons, Game, Shounen;TV;59;7.40;9075
1822;The Hakkenden;Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen;OVA;6;6.77;4085
12715;The Hakkenden: Shin Shou;Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen;OVA;7;6.73;1127
2978;Shin Getter Robo;Action, Adventure, Demons, Horror, Mecha, Sci-Fi, Shounen;OVA;13;7.48;4603
16808;Hwanggeum Cheolin;Action, Adventure, Demons, Kids, Super Power;Movie;1;4.81;89
31859;Hai to Gensou no Grimgar;Action, Adventure, Drama, Fantasy;TV;12;7.87;213342
1952;Vampire Hunter;Action, Adventure, Drama, Fantasy;OVA;4;6.83;9826
9228;Wan Wan Chuushingura;Action, Adventure, Drama, Fantasy;Movie;1;6.12;200
1762;Arslan Senki;Action, Adventure, Drama, Fantasy, Historical;OVA;6;7.03;10953
18321;Kkomaeosa Ttori;Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen;Movie;1;4.50;59
1033;Sennen Joyuu;Action, Adventure, Drama, Fantasy, Historical, Romance;Movie;1;8.34;58492
28249;Arslan Senki (TV);Action, Adventure, Drama, Fantasy, Historical, Shounen;TV;25;7.88;152811
31821;Arslan Senki (TV): Fuujin Ranbu;Action, Adventure, Drama, Fantasy, Historical, Shounen, Supernatural;TV;8;7.70;53577
31128;Arslan Senki (TV): Dakkan no Yaiba;Action, Adventure, Drama, Fantasy, Historical, Supernatural;Special;1;6.50;6686
1526;Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario;Action, Adventure, Drama, Fantasy, Kids;Movie;1;7.40;46887
2201;Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy;Action, Adventure, Drama, Fantasy, Kids;Movie;1;7.02;34055
1775;Jikuu Tenshou Nazca;Action, Adventure, Drama, Fantasy, Magic;TV;12;5.88;3080
5114;Fullmetal Alchemist: Brotherhood;Action, Adventure, Drama, Fantasy, Magic, Military, Shounen;TV;64;9.26;793665
4938;Tsubasa: Shunraiki;Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural;OVA;2;8.23;40420
206;Lodoss-tou Senki: Eiyuu Kishi Den;Action, Adventure, Drama, Fantasy, Magic, Romance;TV;27;7.25;16288
791;Arion;Action, Adventure, Drama, Fantasy, Magic, Seinen;Movie;1;6.37;2415
969;Tsubasa Chronicle 2nd Season;Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural;TV;26;7.70;79166
2685;Tsubasa: Tokyo Revelations;Action, Adventure, Drama, Fantasy, Romance, Shounen;OVA;3;8.44;57963
408;Final Fantasy VII: Last Order;Action, Adventure, Drama, Fantasy, Sci-Fi;OVA;1;7.46;48041
9088;Saiyuuki Gaiden;Action, Adventure, Drama, Fantasy, Shoujo;OVA;3;8.01;5843
2143;Saiyuuki Reload: Burial;Action, Adventure, Drama, Fantasy, Shoujo;OVA;3;8.07;6554
807;Tsubasa Chronicle: Tori Kago no Kuni no Himegimi;Action, Adventure, Drama, Fantasy, Shounen;Movie;1;7.39;33633
2243;Karasu Tengu Kabuto;Action, Adventure, Drama, Historical;TV;39;6.97;1220
3726;Karasu Tengu Kabuto: Ougon no Me no Kemono;Action, Adventure, Drama, Historical;OVA;1;6.11;735
5997;Sabu to Ichi Torimono Hikae;Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life;TV;52;7.10;494
565;Steamboy;Action, Adventure, Drama, Historical, Military, Sci-Fi;Movie;1;7.45;40812
1252;Fushigi no Umi no Nadia: Original Movie;Action, Adventure, Drama, Historical, Mystery, Romance, Sci-Fi;Movie;1;5.58;3644
5854;Shin Chou Kyou Ryo: Condor Hero III;Action, Adventure, Drama, Historical, Romance;TV;26;7.58;1377
33348;Kushimitama Samurai;Action, Adventure, Drama, Historical, Samurai;Special;1;5.67;69
1706;Gun Frontier;Action, Adventure, Drama, Historical, Sci-Fi, Seinen;TV;13;6.75;4732
1336;Kyoushoku Soukou Guyver II;Action, Adventure, Drama, Horror, Sci-Fi;OVA;6;7.20;4876
6344;Shikabane Hime: Kuro Special;Action, Adventure, Drama, Horror, Supernatural;Special;1;7.12;9558
3027;Hokuto no Ken: Yuria-den;Action, Adventure, Drama, Martial Arts;OVA;1;7.18;3713
1799;Fatal Fury: Legend of the Hungry Wolf;Action, Adventure, Drama, Martial Arts, Romance, Shounen;OVA;1;6.64;5353
504;Fatal Fury: The Motion Picture;Action, Adventure, Drama, Martial Arts, Romance, Shounen;Movie;1;6.75;7101
1800;Fatal Fury 2: The New Battle;Action, Adventure, Drama, Martial Arts, Shounen;OVA;1;6.89;5009
3626;Mobile Suit Gundam Wing: Operation Meteor;Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space;OVA;4;7.66;6768
1459;Uchuu no Kishi Tekkaman Blade;Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space;TV;49;7.58;8546
285;Argento Soma;Action, Adventure, Drama, Mecha, Military, Sci-Fi;TV;25;6.94;12809
1090;Mobile Suit Gundam I;Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space;Movie;1;7.43;12877
1092;Mobile Suit Gundam III: Encounters in Space;Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space;Movie;1;7.89;11343
95;Turn A Gundam;Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space;TV;50;7.76;20056
1460;Uchuu no Kishi Tekkaman Blade II;Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space;OVA;6;6.48;2346
12471;Eureka Seven AO;Action, Adventure, Drama, Mecha, Sci-Fi;TV;24;6.88;56453
14875;Eureka Seven AO: Jungfrau no Hanabana-tachi;Action, Adventure, Drama, Mecha, Sci-Fi;OVA;1;6.44;6756
1069;Chou Denji Machine Voltes V;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen;TV;40;7.54;3201
411;Gun x Sword;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen;TV;26;7.38;45921
1768;Kikaider 01 The Animation;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen;OVA;4;6.99;1710
2747;Tetsuwan Atom;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen;TV;193;7.28;5332
10342;Tetsuwan Atom: Uchuu no Yuusha;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen;Movie;1;6.51;661
2598;Juusenki L-Gaim;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space;TV;54;6.87;2211
2599;Juusenki L-Gaim I: Pentagona Window + Lady Gyabure;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space;OVA;1;5.88;409
2600;Juusenki L-Gaim II: Farewell My Lovely + Pentagona Doors;Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space;OVA;1;5.95;375
1488;Area 88;Action, Adventure, Drama, Military, Romance;OVA;3;7.65;6645
33232;Area 88 Movie;Action, Adventure, Drama, Military, Romance;Movie;1;7.18;210
1650;Uchuu Senkan Yamato;Action, Adventure, Drama, Military, Sci-Fi, Space;TV;26;7.73;10688
1651;Uchuu Senkan Yamato 2;Action, Adventure, Drama, Military, Sci-Fi, Space;TV;26;7.63;3461
1652;Uchuu Senkan Yamato III;Action, Adventure, Drama, Military, Sci-Fi, Space;TV;25;7.33;2568
3072;Uchuu Senkan Yamato: Kanketsu-hen;Action, Adventure, Drama, Military, Sci-Fi, Space;Movie;1;7.11;1609
3069;Yamato yo Towa ni;Action, Adventure, Drama, Military, Sci-Fi, Space;Movie;1;6.82;1148
1760;Golgo 13;Action, Adventure, Drama, Military, Seinen;Movie;1;6.93;6344
1761;Golgo 13: Queen Bee;Action, Adventure, Drama, Military, Seinen;OVA;1;6.72;4513
473;Tide-Line Blue;Action, Adventure, Drama, Military, Shounen;TV;12;6.77;4670
7144;Uchuu Senkan Yamato: Fukkatsu-hen;Action, Adventure, Drama, Military, Space;Movie;1;7.19;2005
1901;11-nin Iru!;Action, Adventure, Drama, Mystery, Romance, Sci-Fi, Shoujo, Space;Movie;1;7.33;4311
953;Jyu Oh Sei;Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo;TV;11;7.41;44766
4981;Casshern Sins;Action, Adventure, Drama, Psychological, Sci-Fi;TV;24;7.61;80307
5293;Time Slip Ichimannen: Prime Rose;Action, Adventure, Drama, Romance, Sci-Fi;Special;1;6.08;584
2019;DNA Sights 999.9;Action, Adventure, Drama, Sci-Fi;OVA;1;6.30;1048
1660;Kurogane Communication;Action, Adventure, Drama, Sci-Fi;TV;24;6.76;2928
1287;Odin: Koushi Hansen Starlight;Action, Adventure, Drama, Sci-Fi;Movie;1;5.26;1408
1645;Harlock Saga: Nibelung no Yubiwa;Action, Adventure, Drama, Sci-Fi, Seinen, Space;OVA;6;6.91;3244
1081;Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey;Action, Adventure, Drama, Sci-Fi, Seinen, Space;OVA;13;7.47;3499
